PROJECTNAME,TRIP_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,SALINITY_PSU,SALINITY_FLAG,SALINITY_COMMENTS,SILICATE_UMOLL,SILICATE_FLAG,NITRATE_UMOLL,NITRATE_FLAG,PHOSPHATE_UMOLL,PHOSPHATE_FLAG,AMMONIUM_UMOLL,AMMONIUM_FLAG,NITRITE_UMOLL,NITRITE_FLAG,NUTRIENT_COMMENTS,DIC_UMOLKG,CARBON_FLAG,CARBON_COMMENTS,TALKALINITY_UMOLKG,ALKALINITY_FLAG,ALKALINITY_COMMENTS,OXYGEN_UMOLL,OXYGEN_FLAG,OXYGEN_COMMENTS,MICROBIOMESAMPLE_ID
NRS,MAI20180418,50,2018-04-19 10:00:00,35.547,1,,0.7,1,1.3,1,0.23,1,0.17,1,0.4,1,,2077.59,1,,2335.69,1,,242.6,1,,http://hdl.handle.net/102.100.100/139866
NRS,KAI20170908,100,2017-09-08 16:00:00,36.12,1,,,0,,0,,0,,0,,0,,2125.41,1,,2372.51,1,,,9,,http://hdl.handle.net/102.100.100/139881
NRS,PHB20170205,0,2017-02-06 11:20:00,35.617,1,,,0,,0,,0,,0,,0,,2037.37,1,,2336.04,1,,,9,,http://hdl.handle.net/102.100.100/35265
NRS,PHB20170921,60,2017-09-21 08:48:00,35.555,1,,,0,,0,,0,,0,,0,,2089.52,1,,2332.72,1,,,9,,
NRS,KAI20170518,30,2017-05-18 13:20:00,35.902,1,,0.4,1,0,6,0.07,1,0.09,1,0,6,,2102.7,1,,2362.93,1,,,9,,
NRS,PHB20170716,100,2017-07-17 10:00:00,35.523,1,,,0,,0,,0,,0,,0,,2093.26,1,,2329.46,1,,,9,,http://hdl.handle.net/102.100.100/35507
NRS,ROT20170303,30,2017-03-03 12:25:00,35.77,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35523
NRS,PHB20180724,75,2018-07-25 10:12:00,35.651,1,,,0,,0,,0,,0,,0,,2078.22,1,,2336.57,1,,,9,,
NRS,DAR20180730_2130,0,2018-07-31 07:03:00,34.173,1,,6.4,1,0.2,1,0.41,1,0.32,1,0.32,1,,1995.63,1,,2291.9,1,,,9,,http://hdl.handle.net/102.100.100/141122
NRS,DAR20180731_0030,0,2018-07-31 10:00:00,34.185,1,,,0,,0,,0,,0,,0,,1994.05,1,,2292.56,1,,,9,,
NRS,NSI20180913,0,2018-09-13 10:45:00,35.587,1,,0.3,1,0,6,0.08,1,0.26,1,0,6,,2025.14,1,,2329.17,1,,,9,,http://hdl.handle.net/102.100.100/139764
NRS,MAI20180627,40,2018-06-28 09:50:00,35.325,1,,0.7,1,3.1,1,0.33,1,0.13,1,0.12,1,,,9,,,9,,266.6,1,,
NRS,PHB20200224,0,2020-02-25 09:20:00,34.124,1,,0.5,1,0.8,1,0.12,1,0.78,1,0.11,1,,1976.04,1,,2257.69,1,,,9,,
NRS,MAI20200106,60,2020-01-07 10:20:00,35.023,1,,,0,,0,,0,,0,,0,,,9,,,9,,250.1,1,,
NRS,PHB20200609,100,2020-06-10 09:55:00,35.533,1,,,0,,0,,0,,0,,0,,2109.67,1,,2333.05,1,,,9,,http://hdl.handle.net/102.100.100/141186
NRS,MAI20210106,30,2021-01-07 10:20:00,35.21,1,,,0,,0,,0,,0,,0,,,9,,,9,,236.9,1,,
NRS,ROT20200710,40,2020-07-10 11:12:00,35.5,1,,2.4,1,1,1,0.12,1,0.14,1,0.14,1,,2054.85,1,,2330.27,1,,206.3,1,,
NRS,DAR20201123,10,2020-11-24 07:46:00,35.941,1,,,0,,0,,0,,0,,0,,2025.5,1,,2334.08,1,,,9,,
NRS,MAI20190731,60,2019-07-31 11:15:00,35.325,1,,1,1,2.8,1,0.33,1,0,6,0.15,1,,,9,,,9,,262.3,1,,
NRS,MAI20190828,0,2019-08-29 10:40:00,35.171,1,,1.3,1,4.3,1,0.35,1,0.05,1,0.14,1,,2108.4,1,,2318.11,1,,269,1,,http://hdl.handle.net/102.100.100/139745
NRS,PHB20190121,75,2019-01-22 10:00:00,35.383,1,,,0,,0,,0,,0,,0,,2113.57,1,,2324.37,1,,,9,,
NRS,KAI20191127,100,2019-11-27 14:50:00,36.043,1,,,0,,0,,0,,0,,0,,2129.53,1,,2368.02,1,,,9,,http://hdl.handle.net/102.100.100/139886
NRS,ROT20190125,46,2019-01-25 11:33:00,35.781,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,,9,WOCE - no data,229.7,1,,http://hdl.handle.net/102.100.100/139977
NRS,YON20200422,26,2020-04-22 12:28:00,35.06,1,,,0,,0,,0,,0,,0,,1973.47,1,,2284.64,1,,,9,,http://hdl.handle.net/102.100.100/141203
NRS,PHB20181120,10,2018-11-21 08:45:00,35.482,1,,0.8,1,0.8,1,0.26,1,0.94,1,0,6,,,9,,,9,,,9,,
NRS,KAI20190909,100,2019-09-10 08:55:00,36.187,1,,0.8,1,0,6,0.13,1,0.14,1,0,6,,2133.04,1,,2376.24,1,,,9,,http://hdl.handle.net/102.100.100/139888
NRS,PHB20201110,10,2020-11-11 09:22:00,35.53,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20210310,100,2021-03-11 09:36:00,35.361,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20190729,10,2019-07-29 10:24:00,35.582,1,,0.3,1,0.1,1,0.11,1,0.05,1,0,6,,,9,,,9,,,9,,
NRS,ROT20210121,20,2021-01-21 11:00:00,35.889,1,,,0,,0,,0,,0,,0,,,9,,,9,,198.3,1,,
NRS,ROT20210224,10,2021-02-24 09:35:00,35.845,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,DAR20210428_0330,0,2021-04-28 12:57:00,33.552,1,,6.4,1,0.2,1,0.23,1,0.69,1,0.16,1,,,9,,,9,,,9,,
NRS,KAI20210505,50,2021-05-06 08:20:00,35.935,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20130326,10,2013-03-26 11:55:00,34.454,1,,,0,,0,,0,,0,,0,,1954.87,2,WOCE - questionable data,2268.7,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/27228
NRS,ESP20120910,20,2012-09-10 06:05:00,35.447,1,,,0,,0,,0,,0,,0,,2042.07,1,,2326.08,1,,1.3,1,,
NRS,ROT20120928,20,2012-09-28 11:56:00,35.377,1,,,0,,0,,0,,0,,0,,2027.61,1,,2319.91,1,,,9,,
NRS,PHB20101019,20,2010-10-20 10:55:00,35.54,1,,0.6,1,1.7,1,0.27,1,0.28,1,,9,,2049.87,1,,2334.13,1,,,9,,
NRS,MAI20110328,10,2011-03-29 10:45:00,35.323,1,,0.7,1,1.3,1,0.22,1,0.07,1,,9,,2065.88,1,,2322.58,1,,,9,,
NRS,MAI20110328,82,2011-03-29 10:45:00,35.282,1,,1.5,1,5.1,1,0.38,1,0.13,1,,9,,2083.7,1,,2320.64,1,,,9,,
NRS,YON20111213,26,2011-12-13 13:10:00,35.382,1,,,0,,0,,0,,0,,0,,1983.2,1,,2305.66,1,,,9,,
NRS,KAI20120415,75,2012-04-15 11:45:00,35.926,1,,,0,,0,,0,,0,,0,,2096.58,1,,2355.45,1,,,9,,
NRS,ROT20111221,50,2011-12-21 16:00:00,35.392,1,,,0,,0,,0,,0,,0,,2019.06,1,,2316.06,1,,,9,,
NRS,NSI20091021,0,2009-10-22 09:35:00,35.302,1,,,0,,0,,0,,0,,0,,1989.34,1,,2306.82,1,,,9,,
NRS,NSI20100711,0,2010-07-12 09:00:00,35.47,1,,0.3,1,0,1,0.13,1,0.14,1,,9,,2000.23,1,,2323.05,1,,,9,,
NRS,ESP20111130,0,2011-11-30 14:53:00,35.433,1,,0,1,0.1,1,0.02,1,,0,,9,,2033.42,1,,2323.48,1,,1.1,1,,
NRS,ROT20100820,40,2010-08-20 14:45:00,35.438,1,,2,1,0.1,1,0.11,1,0.05,1,,9,,2037.1,1,,2328.04,1,,,9,,
NRS,PHB20090924,75,2009-09-25 09:00:00,35.44,1,,2,1,7.1,1,0.46,1,0.2,1,,9,,2107.79,1,,2321.23,1,,,9,,
NRS,ROT20111122,50,2011-11-22 15:23:00,35.598,1,,2.2,1,0.7,1,0.12,1,0.08,1,,9,,2044.72,1,,2338.18,1,,,9,,
NRS,ROT20110622,0,2011-06-22 10:15:00,35.162,1,,2.3,1,0.2,1,0.07,1,0.07,1,,9,,2001.28,1,,2307.76,1,,,9,,
NRS,MAI20120724,82,2012-07-24 11:05:00,35.34,1,,1.8,1,3,1,0.17,1,0.1,1,,9,,2097.5,1,,2328.28,1,,261.4,1,,http://hdl.handle.net/102.100.100/27006
NRS,YON20120424,20,2012-04-24 11:05:00,34.803,1,,2,1,0,1,0.07,1,0.14,1,,9,,1949.02,1,,2267.89,1,,,9,,
NRS,YON20120816,20,2012-08-16 00:15:00,35.422,1,,0.6,1,0.1,1,0.09,1,0,1,,9,,1991.61,1,,2302.59,1,WOCE - average of duplicates,,9,,
NRS,KAI20100215,50,2010-02-16 06:49:00,35.453,1,,1.5,1,5.2,1,0.51,1,0.21,1,,9,,2119.85,1,,2332.5,1,,,9,,
NRS,ESP20120612,20,2012-06-12 09:39:00,35.577,1,,0.1,1,0,1,0.12,1,,0,,9,,2042.4,1,,2331.83,1,WOCE - average of duplicates,1.6,1,,
NRS,ESP20120910,20,2012-09-10 06:05:00,35.447,1,,0,1,0.1,1,0.07,1,,0,,9,,2042.07,1,,2326.08,1,,1.3,1,,
NRS,NSI20130123,10,2013-01-23 11:00:00,35.431,1,,0.7,1,0,1,0.09,1,0.04,1,,9,,1982.92,1,,2313.79,1,,,9,,http://hdl.handle.net/102.100.100/27222
NRS,MAI20091207,30,2009-12-07 11:25:00,35.166,1,,,0,,0,,0,,0,,0,,2072.18,1,,2316.99,1,,,9,,
NRS,NIN20111107,30,2011-11-07 10:15:00,34.784,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20130514,20,2013-05-15 09:55:00,35.364,1,,1.3,1,1.5,1,0.27,1,0.5,1,,9,,2027.82,1,,2319.31,1,,,9,,
NRS,KAI20130506,100,2013-05-07 08:10:00,36.364,1,,,9,,9,,9,,9,,9,nutrients not yet received,2120.83,1,,2377.4,1,,,9,,
NRS,YON20160927,10,2016-09-27 12:20:00,35.727,1,,,0,,0,,0,,0,,0,,2015.15,1,,2328.74,1,,,9,,http://hdl.handle.net/102.100.100/34753
NRS,PHB20131027,10,2013-10-27 11:25:00,35.599,1,,1.1,1,0.2,1,0.16,1,0.05,1,,9,,,9,,,9,,,9,,
NRS,PHB20131027,75,2013-10-27 11:25:00,35.388,1,,3.5,1,8.9,1,0.68,1,0,1,,9,,2106.33,1,,2324.87,1,,,9,,
NRS,MAI20131117,20,2013-11-18 11:05:00,35.282,1,,0.6,1,0,1,0.09,1,0.1,1,,9,,,9,,,9,,274.2,1,,http://hdl.handle.net/102.100.100/27093
NRS,YON20140122,20,2014-01-22 10:40:00,35.598,1,,,0,,0,,0,,0,,0,,1983.79,1,,2317.96,1,,,9,,
NRS,YON20140220,10,2014-02-20 12:04:00,35.331,1,,,0,,0,,0,,0,,0,,1973.96,1,,2305.43,1,,,9,,
NRS,YON20140317,20,2014-03-17 14:48:00,35.562,1,,,0,,0,,0,,0,,0,,1983.47,1,,2313.64,1,,,9,,
NRS,DAR20140906_0930,10,2014-09-06 19:02:00,34.466,1,,,0,,0,,0,,0,,0,,2009.11,1,,2293.1,1,,,9,,
NRS,PHB20140612,100,2014-06-13 10:36:00,35.508,1,,,0,,0,,0,,0,,0,,2095.96,1,,2328.36,1,,,9,,http://hdl.handle.net/102.100.100/27500
NRS,PHB20140716,30,2014-07-16 12:00:00,35.631,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,,9,,,9,,
NRS,PHB20140824,40,2014-08-25 11:32:00,35.56,1,,,0,,0,,0,,0,,0,,2056.1,1,,2332.13,1,,,9,,
NRS,YON20140501,0,2014-05-01 12:30:00,35.179,1,,,0,,0,,0,,0,,0,,1972.25,1,,2296.55,1,,,9,,
NRS,ROT20131017,0,2013-10-17 08:45:00,35.284,1,,,0,,0,,0,,0,,0,,2031.72,1,,2315.99,1,,,9,,
NRS,PHB20140317,30,2014-03-18 12:27:00,35.477,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,,9,,,9,,
NRS,ESP20130725,50,2013-07-25 10:52:00,,0,,,0,,0,,0,,0,,0,,2037.37,1,,2329.23,1,,,9,,
NRS,MAI20141127,0,2014-11-28 10:00:00,35.245,1,,0,1,0.3,1,0.21,1,0.97,2,,9,ammonia high,2095.44,1,,2324.07,1,,267.8,1,,http://hdl.handle.net/102.100.100/27155
NRS,KAI20141201,30,2014-12-02 07:20:00,36.059,1,,,0,,0,,0,,0,,0,,2102.36,1,,2355.69,1,,,9,,
NRS,NSI20150304,30,2015-03-04 11:35:00,35.482,1,,,0,,0,,0,,0,,0,,1990.82,1,,2318.92,1,,,9,,http://hdl.handle.net/102.100.100/27362
NRS,NSI20150512,40,2015-05-12 11:15:00,35.483,1,,0.3,1,0,1,0.05,1,1.53,4,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21842
NRS,DAR20150203_0330,10,2015-02-03 13:00:00,33.048,1,,,0,,0,,0,,0,,0,,1951.17,1,,2212.05,1,,,9,,
NRS,ROT20141216,30,2014-12-16 10:13:00,35.659,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20150629,0,2015-06-30 07:40:00,35.794,1,,1.6,1,0.8,1,0.17,1,0.47,1,,9,,2101.48,1,,2356.76,1,,,9,,http://hdl.handle.net/102.100.100/21981
NRS,YON20150601,26,2015-06-01 14:15:00,35.549,1,,1.4,1,0,1,0.05,1,0.06,1,,9,,1991.12,1,,2313.74,1,,,9,,http://hdl.handle.net/102.100.100/21998
NRS,NSI20150907,30,2015-09-07 11:40:00,35.606,1,,2.1,1,3.3,1,0.34,1,0.2,1,,9,,2060.5,1,,2332.75,1,,,9,,http://hdl.handle.net/102.100.100/21961
NRS,NSI20151027,30,2015-10-27 11:50:00,35.633,1,,0.3,1,0,1,0.1,1,0.45,1,,9,,2018.58,1,,2332.99,1,,,9,,http://hdl.handle.net/102.100.100/21973
NRS,PHB20151115,0,2015-11-16 10:28:00,35.426,1,,0.2,1,0,1,0.12,1,0.29,1,,9,,2025.84,1,,2322.46,1,,,9,,http://hdl.handle.net/102.100.100/21910
NRS,MAI20160530,10,2016-05-31 10:54:00,35.467,1,,1.2,1,2.3,1,0.3,1,0.1,1,0.4,1,,2096.03,1,,2330.05,1,WOCE - average of duplicates,247.2,1,,http://hdl.handle.net/102.100.100/34269
NRS,ROT20160324,40,2016-03-24 11:45:00,35.746,1,,1.7,1,1.2,1,0.12,1,0.13,1,,0,,2064.91,1,,2343.43,1,,212.3,1,,http://hdl.handle.net/102.100.100/34179
NRS,PHB20160502,50,2016-05-03 09:53:00,35.589,1,,2.4,1,6,1,0.48,1,0,6,0.11,1,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/34118
NRS,DAR20160202_0630,17,2016-02-02 16:00:00,33.676,1,,,0,,0,,0,,0,,0,,1942.36,1,,2213.62,1,,,9,,http://hdl.handle.net/102.100.100/34239
NRS,ROT20151215,10,2015-12-15 10:02:00,35.812,1,,0.5,1,0,6,0,6,0,6,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/34170
NRS,PHB20170821,40,2017-08-21 10:15:00,35.617,1,,,0,,0,,0,,0,,0,,2076.95,1,,2336.36,1,WOCE - average of duplicates,,9,,
NRS,DAR20170714_2130,17,2017-07-15 07:00:00,34.342,1,,,0,,0,,0,,0,,0,,1983.68,1,,2271.09,1,,,9,,http://hdl.handle.net/102.100.100/35375
NRS,MAI20170104,0,2017-01-05 11:50:00,35.189,1,,,0,,0,,0,,0,,0,,2056.76,1,,2320.96,1,,,9,,http://hdl.handle.net/102.100.100/35400
NRS,PHB20161030,0,2016-10-31 10:00:00,35.625,1,,,0,,0,,0,,0,,0,,2049.5,1,,2337.25,1,,,9,,
NRS,PHB20161030,0,2016-10-31 10:00:00,35.625,1,,0.7,1,0.8,1,0.16,1,0.2,1,,0,,2049.5,1,,2337.25,1,,,9,,
NRS,ROT20170428,40,2017-04-28 11:15:00,35.699,1,,2.4,1,0.9,1,0.08,1,0.09,1,,0,,2059.18,1,,2342.38,1,,,9,,http://hdl.handle.net/102.100.100/35542
NRS,NSI20170117,30,2017-01-17 11:25:00,35.66,1,,1,1,1,1,0.2,1,0.49,1,,0,,2044.06,1,,2334.38,1,,,9,,
NRS,YON20161012,10,2016-10-12 12:20:00,35.67,4,no insert in bottle,0.8,1,0,6,0.06,1,0,6,0,6,,2006.15,1,,2325.05,1,,,9,,http://hdl.handle.net/102.100.100/34757
NRS,MAI20171015,85,2017-10-16 11:00:00,35.14,1,,,0,,0,,0,,0,,0,,2103.51,1,,2319.95,1,,271.4,1,,http://hdl.handle.net/102.100.100/139890
NRS,PHB20170716,75,2017-07-17 10:00:00,35.564,1,,2.2,1,5.9,1,0.45,1,0,6,0.16,1,,2083.08,1,,2334.27,1,,,9,,http://hdl.handle.net/102.100.100/35506
NRS,MAI20180315,10,2018-03-16 10:05:00,35.712,1,,0.4,1,0,6,0.09,1,0,6,0,6,,2058.9,1,,2341.49,1,,235.7,1,,
NRS,ROT20180511,10,2018-05-11 10:35:00,35.61,1,,,0,,0,,0,,0,,0,,,9,,,9,,210.9,1,,
NRS,MAI20180711,85,2018-07-12 09:35:00,35.326,1,,,0,,0,,0,,0,,0,,2104.12,1,,2330.8,1,,260.3,1,,http://hdl.handle.net/102.100.100/139899
NRS,MAI20181204,40,2018-12-05 09:50:00,35.289,1,,0.6,1,0.2,1,0.15,1,0.05,1,0,6,,,9,,,9,,254.4,1,,
NRS,ROT20200304,10,2020-03-04 10:09:00,36.023,1,,,0,,0,,0,,0,,0,,,9,,,9,,219.4,1,,
NRS,PHB20200224,20,2020-02-25 09:20:00,35.481,1,,,0,,0,,0,,0,,0,,2100.57,1,,2330.64,1,,,9,,
NRS,MAI20200526,85,2020-05-26 10:45:00,35.115,1,,1.3,1,4.2,1,0.43,1,0.14,1,0.57,1,,2098.37,1,,2313.86,1,,256.6,1,,http://hdl.handle.net/102.100.100/141175
NRS,MAI20200223,40,2020-02-24 11:10:00,35.567,1,,0.3,1,0,6,0.17,1,0.26,1,0,6,,,9,,,9,,,9,,
NRS,MAI20200628,40,2020-06-29 10:30:00,35.222,1,,,0,,0,,0,,0,,0,,,9,,,9,,262,1,,
NRS,MAI20210106,0,2021-01-07 10:20:00,35.394,1,,,0,,0,,0,,0,,0,,,9,,,9,,252,1,,
NRS,KAI20201123,0,2020-11-24 07:35:00,35.67,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data - Sample not collected,,9,WOCE - no data - Sample not collected,,9,,
NRS,DAR20200204_0030,0,2020-02-04 10:00:00,34.188,1,,,0,,0,,0,,0,,0,,1963.08,1,,2249.22,1,,,9,,
NRS,KAI20180515,0,2018-05-16 08:55:00,36.006,1,,,0,,0,,0,,0,,0,,2103.26,1,,2366.13,1,,,9,,http://hdl.handle.net/102.100.100/139722
NRS,MAI20190731,85,2019-07-31 11:15:00,35.334,1,,,0,,0,,0,,0,,0,,2110.8,1,,2329.65,1,,262.3,1,,http://hdl.handle.net/102.100.100/139907
NRS,MAI20190828,40,2019-08-29 10:40:00,35.172,1,,,0,,0,,0,,0,,0,,,9,,,9,,269.7,1,,
NRS,PHB20190408,75,2019-04-09 09:16:00,35.459,1,,,0,,0,,0,,0,,0,,2108.09,1,,2334.73,1,,,9,,
NRS,KAI20190909,50,2019-09-10 08:55:00,36.12,1,,0.7,1,0,6,0.11,1,0,6,0,6,,2126.13,1,,2371.53,1,,,9,,
NRS,PHB20210210,10,2021-02-11 09:24:00,35.508,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20191104,10,2019-11-04 10:23:00,35.723,1,,1.2,1,0,6,0.1,1,0,6,0,6,,,9,,,9,,,9,,
NRS,NSI20210328,50,2021-03-29 09:35:00,,0,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
Coastal Stations,BAI20210225,2,2021-02-25 00:21:00,,9,,2.15,1,0.2166666666666666666666666666666666666667,1,0.1916666666666666666666666666666666666667,1,0.3166666666666666666666666666666666666667,1,0,6,,,9,,,9,,,9,,
NRS,PHB20210421,75,2021-04-22 09:52:00,35.597,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,DAR20210427_2130,10,2021-04-28 07:11:00,33.482,1,,7,1,0.3,1,0.53,1,0.57,1,0.5,1,,,9,,,9,,,9,,
NRS,MAI20210531,20,2021-05-31 12:30:00,35.357,1,,,0,,0,,0,,0,,0,,,9,,,9,,252.6,1,,
NRS,YON20110908,10,2011-09-08 11:15:00,35.196,1,,,0,,0,,0,,0,,0,,1985.26,1,,2291.01,1,,,9,,
NRS,KAI20111026,20,2011-10-26 15:00:00,35.799,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,MAI20130129,50,2013-01-30 10:48:00,35.114,1,,,0,,0,,0,,0,,0,,2057.46,1,,2312.77,1,,,9,,http://hdl.handle.net/102.100.100/27039
NRS,MAI20130214,30,2013-02-14 11:15:00,35.12,1,,,0,,0,,0,,0,,0,,2058.61,1,,2334.75,1,,256.7,1,,
NRS,MAI20110812,75,2011-08-12 11:10:00,35.195,1,,0.6,1,4.2,1,0.36,1,0.01,1,,9,,2098.44,1,,2319.05,1,,267.5,1,,
NRS,PHB20090819,40,2009-08-20 09:34:00,35.535,1,,,0,,0,,0,,0,,0,,2051.38,1,,2328.11,1,WOCE - average of duplicates,,9,,
NRS,ROT20100315,49,2010-03-15 10:15:00,35.872,1,,,0,,0,,0,,0,,0,,2052.23,1,,2347.21,1,,,9,,
NRS,PHB20110203,40,2011-02-04 10:13:00,35.488,1,,,0,,0,,0,,0,,0,,2036.35,1,,2329.97,1,,,9,,
NRS,NIN20110209,50,2011-02-09 10:30:00,34.917,1,,,0,,0,,0,,0,,0,,1974.83,1,,2286.82,1,,,9,,
NRS,ROT20110527,46,2011-05-27 09:50:00,35.23,1,,,0,,0,,0,,0,,0,,2011.85,1,,2310.81,1,,,9,,
NRS,ESP20101013,20,2010-10-13 08:30:00,35.781,1,,,0,,0,,0,,0,,0,,2060.03,1,,2348.63,1,,1.3,1,,
NRS,ROT20111020,20,2011-10-20 12:15:00,35.273,1,,,0,,0,,0,,0,,0,,2018.94,1,,2312.99,1,WOCE - average of duplicates,,9,,
NRS,PHB20090924,75,2009-09-25 09:00:00,35.44,1,,,0,,0,,0,,0,,0,,2107.79,1,,2321.23,1,,,9,,
NRS,ROT20100315,0,2010-03-15 10:15:00,35.783,1,,1.7,1,0,1,0.1,1,0.02,1,,9,,2043.56,1,,2345.91,1,,,9,,
NRS,DAR20120115_0335,20,2012-01-15 13:23:00,33.657,1,,5.6,1,0.4,1,0.49,1,0.27,1,,9,,1966.16,1,,2256.37,1,,,9,,
NRS,NSI20111116,50,2011-11-16 10:40:00,35.496,1,,2.9,1,6.9,1,0.17,1,0.72,1,,9,,2086.07,1,,2325.4,1,,,9,,
NRS,PHB20090920,100,2009-09-21 09:32:00,35.45,1,,1.7,1,5.9,1,0.33,1,0,1,,9,,2111.2,1,,2329.11,1,,,9,,
NRS,MAI20111026,50,2011-10-26 11:15:00,,9,,0.2,1,0.4,1,0.19,1,0.27,1,,9,,2081.1,1,,2324.09,1,,278.9,1,,
NRS,MAI20091207,80,2009-12-07 11:25:00,35.156,1,,1.7,1,5.4,1,0.34,1,0,1,,9,,2105.73,1,,2317.28,1,,,9,,
NRS,MAI20110725,75,2011-07-25 00:00:00,35.274,1,,0.5,1,3.5,1,0.31,1,0.09,1,,9,,2096.33,1,,2322.8,1,,265.9,1,,
NRS,NSI20120511,30,2012-05-11 10:20:00,35.189,1,,1.2,1,0,1,0.14,1,0.14,1,,9,,1986.66,1,,2306,1,,,9,,http://hdl.handle.net/102.100.100/35703
NRS,PHB20100413,10,2010-04-14 09:33:00,35.399,1,,0.7,1,0,1,0.08,1,0,1,,9,,,9,,,9,,,9,,
NRS,PHB20120717,30,2012-07-17 10:00:00,35.438,1,,2.4,1,1.6,1,0.12,1,0.15,1,,9,,,9,,,9,,,9,,
NRS,PHB20120717,50,2012-07-17 10:00:00,35.448,1,,2.4,1,1.6,1,0.13,1,0.16,1,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27381
NRS,MAI20121002,30,2012-10-02 10:30:00,35.085,1,,0.8,1,3.4,1,0.36,1,0.26,1,,9,,2094.18,1,,2313.44,1,,273,1,,
NRS,NSI20130111,10,2013-01-11 11:20:00,35.565,1,,1.1,1,0,1,0.11,1,0.07,1,,9,,2001.31,1,,2327.61,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/27216
NRS,PHB20120917,10,2012-09-17 23:38:00,35.454,1,,1.5,1,3.9,1,0.37,1,0.58,1,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27390
NRS,PHB20121120,60,2012-11-20 23:33:00,35.353,1,,3.2,1,8,1,0.63,1,0.63,1,,9,,2112.64,1,,2323.55,1,,,9,,
NRS,PHB20090422,20,2009-04-23 09:53:00,35.499,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20110517,50,2011-05-18 09:40:00,35.494,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20091222,30,2009-12-22 10:15:00,35.728,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20100520,48,2010-05-20 10:20:00,35.852,1,,,0,,0,,0,,0,,0,,2087.58,1,,2349.13,1,,,9,,
NRS,PHB20091018,10,2009-10-19 10:10:00,35.53,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ESP20100322,30,2010-03-22 09:55:00,35.611,1,,,0,,0,,0,,0,,0,,,9,,,9,,1.2,1,,
NRS,ROT20130221,0,2013-02-21 13:10:00,35.469,1,,,0,,0,,0,,0,,0,,2026.33,1,,2327.44,1,,,9,,
NRS,PHB20130514,40,2013-05-15 09:55:00,35.366,1,,1.6,1,2.2,1,0.32,1,0.49,1,,9,,2038.1,1,,2320.56,1,,,9,,
NRS,NIN20130509,40,2013-05-09 10:35:00,,9,,5.2,1,2.6,1,0.16,1,0.02,1,,9,,,9,WOCE - no data,2286.41,1,,,9,,
NRS,ROT20130321,10,2013-03-21 11:49:00,35.505,1,,1.5,1,0,1,0.02,1,0.04,1,,9,,,9,,,9,,,9,,
NRS,MAI20131217,50,2013-12-17 11:20:00,35.245,1,,,0,,0,,0,,0,,0,,2078.24,1,,2322,1,WOCE - average of duplicates,262.3,1,,http://hdl.handle.net/102.100.100/27099
NRS,PHB20131020,40,2013-10-21 22:45:00,35.445,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,MAI20140205,20,2014-02-05 00:15:00,35.279,1,,,0,,0,,0,,0,,0,,,9,,,9,,253.8,1,,http://hdl.handle.net/102.100.100/27103
NRS,PHB20130611,60,2013-06-12 10:30:00,35.514,1,,1.5,1,3.3,1,0.3,1,0.12,1,,9,,2059.72,1,,2335.04,1,,,9,,
NRS,NSI20140213,10,2014-02-13 10:25:00,35.662,1,,,0,,0,,0,,0,,0,,2005.38,1,,2335.49,1,,,9,,http://hdl.handle.net/102.100.100/27288
NRS,NSI20140404,0,2014-04-04 11:15:00,,9,,,0,,0,,0,,0,,0,,1977.57,1,,2308.99,1,,,9,,http://hdl.handle.net/102.100.100/27299
