StationCode,SampleDateLocal,SampleDepth_m,Nitrate_umolL,Silicate_umolL,Phosphate_umolL,Salinity_psu,Temperature_degC,SOI
PHB,1994-06-28,100,3.4,2.8,,35.62,16.551,-10.4
PHB,1994-08-11,0,2.8,1.8,,35.615,16.848,-17.2
PHB,1994-08-11,10,2.8,1.8,,35.614,16.806,-17.2
PHB,1994-08-11,50,2.8,1.9,,35.614,16.817,-17.2
PHB,1994-08-11,75,6,2.9,,35.495,15.818,-17.2
PHB,1994-08-11,100,8,3.7,,35.393,14.488,-17.2
PHB,1994-09-12,0,1.6,1.6,,35.548,17.647,-17.2
PHB,1994-09-12,10,1.6,1.5,,35.548,17.659,-17.2
PHB,1994-09-12,50,8.4,3.6,,35.401,14.96,-17.2
PHB,1994-09-12,75,9,4.2,,35.364,14.157,-17.2
PHB,1994-10-06,0,0.7,1.6,,35.717,18.095,-14.1
PHB,1994-10-06,10,0.8,1.5,,35.707,17.991,-14.1
PHB,1994-10-06,50,2.4,2.4,,35.549,16.198,-14.1
PHB,1994-10-06,75,7.3,4.2,,35.423,14.954,-14.1
PHB,1994-10-06,100,9.3,4.9,,35.372,14.155,-14.1
PHB,1994-11-10,0,0.8,1.4,,35.635,18.02,-7.3
PHB,1994-11-10,10,1.1,1.3,,35.623,17.557,-7.3
PHB,1994-11-10,50,6.4,2.8,,35.494,16.067,-7.3
PHB,1994-11-10,75,7.3,3.7,,35.433,15.28,-7.3
PHB,1994-11-10,100,8.6,4.4,,35.389,14.853,-7.3
PHB,1994-12-20,0,0.2,1.2,,35.658,20.927,-11.6
PHB,1994-12-20,10,0.8,1.1,,35.694,20.543,-11.6
PHB,1994-12-20,50,3.7,2.9,,35.532,17.538,-11.6
PHB,1994-12-20,75,8.1,4,,35.461,16.115,-11.6
PHB,1994-12-20,100,,,,35.399,15.14,-11.6
PHB,1995-02-02,0,0.2,0.9,,35.417,19.807,-2.7
PHB,1995-02-02,10,0.3,0.7,,35.471,19.812,-2.7
PHB,1995-02-02,50,9.7,3.9,,35.397,15.422,-2.7
PHB,1995-02-02,75,10.9,5.5,,35.319,14.16,-2.7
PHB,1995-02-02,100,10.4,6.1,,35.339,14.063,-2.7
PHB,1995-02-22,0,0.4,0.8,,35.664,22.497,-2.7
PHB,1995-02-22,10,0.2,0.7,,35.661,22.469,-2.7
PHB,1995-02-22,50,3.6,2.4,,35.421,19.223,-2.7
PHB,1995-02-22,75,11.8,,,35.324,14.721,-2.7
PHB,1995-02-22,100,10.5,6.7,,35.338,13.914,-2.7
PHB,1995-04-13,0,0.8,1.4,,35.624,19.983,-16.2
PHB,1995-04-13,10,0.7,1.4,,35.628,,-16.2
PHB,1995-04-13,50,1,1.3,,35.636,19.979,-16.2
PHB,1995-04-13,75,1.3,1.4,,35.638,,-16.2
PHB,1995-04-13,100,3.2,2,,35.638,,-16.2
PHB,1995-05-25,0,1.4,1.1,,35.395,19.045,-9
PHB,1995-05-25,10,1.4,1.1,,35.393,19.044,-9
PHB,1995-05-25,50,5.3,2.7,,35.525,18.118,-9
PHB,1995-05-25,75,6,2.9,,35.538,17.93,-9
PHB,1995-05-25,100,7.6,4.2,,35.494,16.62,-9
PHB,1995-05-31,0,1.1,1,,35.573,18.72,-9
PHB,1995-05-31,10,1.2,1,,35.574,18.734,-9
PHB,1995-05-31,50,1.2,1,,35.577,18.733,-9
PHB,1995-05-31,75,4.4,2.1,,35.593,18.313,-9
PHB,1995-05-31,100,5.8,3.1,,35.574,17.764,-9
PHB,1995-06-26,0,2.1,1.7,,35.632,17.212,-1.5
PHB,1995-06-26,10,2.2,1.6,,35.633,17.226,-1.5
PHB,1995-06-26,50,2.2,1.7,,35.629,17.219,-1.5
PHB,1995-06-26,75,2.2,1.7,,35.627,17.184,-1.5
PHB,1995-06-26,100,2.9,2.2,,35.625,16.798,-1.5
PHB,1995-07-20,0,2.1,1.6,,35.64,16.146,4.2
PHB,1995-07-20,10,2.6,1.5,,35.64,16.145,4.2
PHB,1995-07-20,50,5.5,1.5,,35.636,16.143,4.2
PHB,1995-07-20,75,4.7,1.7,,35.598,15.778,4.2
PHB,1995-07-20,100,3.9,2.6,,35.536,15.213,4.2
PHB,1995-08-13,0,2.1,1.7,,35.653,16.889,0.8
PHB,1995-08-13,10,2.6,1.8,,35.655,16.838,0.8
PHB,1995-08-13,50,5.5,2.8,,35.49,14.476,0.8
PHB,1995-08-13,75,4.7,2.5,,35.498,13.799,0.8
PHB,1995-08-13,100,3.9,2.2,,35.543,13.795,0.8
PHB,1995-09-21,0,0.3,1.7,,35.552,17.039,3.2
PHB,1995-09-21,10,0.2,1.8,,35.549,16.881,3.2
PHB,1995-09-21,50,2.9,1.7,,35.48,14.436,3.2
PHB,1995-09-21,75,6.5,3,,35.386,13.442,3.2
PHB,1995-09-21,100,7,4.1,,35.381,13.272,3.2
PHB,1995-10-19,0,0.5,1.5,,,17.187,-1.3
PHB,1995-10-19,10,0.6,1.5,,,17.087,-1.3
PHB,1995-10-19,50,0.8,1.5,,,16.813,-1.3
PHB,1995-10-19,75,5.2,2.7,,,15.139,-1.3
PHB,1995-10-19,100,6.8,3.7,,,14.257,-1.3
PHB,1995-11-16,0,0.1,0.7,,,19.304,1.3
PHB,1995-11-16,10,0.1,0.7,,,19.282,1.3
PHB,1995-11-16,50,5.8,4.1,,,16.104,1.3
PHB,1995-11-16,75,8.4,5.2,,,14.668,1.3
PHB,1995-11-16,100,9.5,5.3,,,14.3,1.3
PHB,1996-03-05,0,0.1,1.8,,35.444,21.225,6.2
PHB,1996-03-05,10,0.1,2.4,,35.502,20.769,6.2
PHB,1996-03-05,50,4.3,3.3,,35.512,17.956,6.2
PHB,1996-03-05,75,8.3,4.7,,35.452,16.172,6.2
PHB,1996-03-05,100,7.8,4.4,,35.452,16.163,6.2
PHB,1996-04-03,0,0.1,1.4,,35.635,20.944,7.8
PHB,1996-04-03,10,0.4,1.5,,35.622,20.946,7.8
PHB,1996-04-03,50,0.3,1.5,,35.627,,7.8
PHB,1996-04-03,75,5.3,3.7,,35.516,17.567,7.8
PHB,1996-04-03,100,7.1,4.3,,35.478,16.686,7.8
PHB,1996-05-09,0,0.9,2.3,,35.558,19.8,1.3
PHB,1996-05-09,10,1,2.3,,35.551,19.751,1.3
PHB,1996-05-09,50,6.9,4,,35.489,17.103,1.3
PHB,1996-05-09,75,8.9,4.7,,35.51,15.922,1.3
PHB,1996-05-09,100,1.5,2.4,,35.558,15.357,1.3
PHB,1996-06-20,0,0.1,1.4,,35.23,19.288,13.9
PHB,1996-06-20,10,0.1,1.4,,35.225,19.274,13.9
PHB,1996-06-20,50,5.8,3.8,,35.515,17.99,13.9
PHB,1996-06-20,75,5.7,3.3,,35.578,17.996,13.9
PHB,1996-06-20,100,6.6,4.1,,35.539,17.572,13.9
PHB,1996-08-05,0,1.9,2,,35.622,17.327,4.6
PHB,1996-08-05,10,2,2.1,,35.623,17.322,4.6
PHB,1996-08-05,50,5.9,3.3,,35.45,15.445,4.6
PHB,1996-08-05,75,7.5,3.7,,35.412,14.861,4.6
PHB,1996-08-05,100,8,4,,35.378,14.546,4.6
PHB,1996-09-10,0,2,2.4,,35.388,17.037,6.9
PHB,1996-09-10,10,2,2.3,,35.393,17.084,6.9
PHB,1996-09-10,50,4.4,2.6,,35.424,14.535,6.9
PHB,1996-09-10,75,3.8,2.5,,35.411,13.722,6.9
PHB,1996-09-10,100,4.5,3.3,,35.402,13.568,6.9
PHB,1996-12-22,0,0.5,2,,35.546,19.103,7.2
PHB,1996-12-22,10,0.9,2.3,,35.569,18.632,7.2
PHB,1996-12-22,50,7.2,4.6,,35.421,14.903,7.2
PHB,1996-12-22,75,8,5,,35.403,14.586,7.2
PHB,1996-12-22,100,8.4,5,,35.394,14.34,7.2
PHB,1997-01-14,0,0.1,1.1,,35.58,20.643,4.1
PHB,1997-01-14,10,0.1,1.1,,35.583,20.611,4.1
PHB,1997-01-14,50,7.8,3.6,,35.488,16.871,4.1
PHB,1997-01-14,75,8.6,4,,35.443,16.519,4.1
PHB,1997-01-14,100,9,4.8,,35.444,16.036,4.1
PHB,1997-02-17,0,0.1,1.2,,35.265,22.945,13.3
PHB,1997-02-17,10,0.1,1.2,,35.311,22.515,13.3
PHB,1997-02-17,50,,,,,14.417,13.3
PHB,1997-02-17,75,,6.2,,35.198,13.265,13.3
PHB,1997-02-17,100,,7.1,,35.159,,13.3
PHB,1997-04-02,0,0.01,0.9,,35.556,21.363,-16.2
PHB,1997-04-02,10,0.01,1,,35.555,21.114,-16.2
PHB,1997-04-02,50,0.01,0.9,,35.602,,-16.2
PHB,1997-04-02,75,3.6,2.3,,35.472,17.719,-16.2
PHB,1997-04-02,100,9.5,5.1,,35.386,15.561,-16.2
PHB,1997-04-17,0,0.01,1,,35.409,,-16.2
PHB,1997-04-17,10,0.01,1,,35.41,,-16.2
PHB,1997-04-17,50,0.3,1.3,,35.565,,-16.2
PHB,1997-04-17,75,5.3,3,,35.47,17.754,-16.2
PHB,1997-04-17,100,8.4,4.3,,35.387,15.515,-16.2
PHB,1997-05-28,0,0.3,1.1,,35.642,20.368,
PHB,1997-05-28,10,0.3,1.1,,35.642,20.443,
PHB,1997-05-28,50,1.9,2.1,,35.619,19.534,
PHB,1997-05-28,75,5.4,2.2,,35.603,18.217,
PHB,1997-05-28,100,6.5,2.8,,35.558,17.488,
PHB,1997-07-24,0,0.6,0.9,,35.507,19.514,-9.5
PHB,1997-07-24,10,0.6,0.9,,35.508,19.509,-9.5
PHB,1997-07-24,50,2.2,1.9,,35.422,18.129,-9.5
PHB,1997-07-24,75,4.5,2.9,,35.532,17.731,-9.5
PHB,1997-07-24,100,6.8,3.9,,35.408,16.802,-9.5
PHB,1997-09-18,0,0.1,1,,35.586,17.335,-14.8
PHB,1997-09-18,10,0.1,0.9,,35.591,17.344,-14.8
PHB,1997-09-18,50,7.1,3.1,,35.461,16.227,-14.8
PHB,1997-09-18,75,7.1,2.8,,35.447,15.497,-14.8
PHB,1997-09-18,100,9.9,5.1,,35.304,13.99,-14.8
PHB,1997-10-28,0,0.1,0.4,,35.571,18.617,-17.8
PHB,1997-10-28,10,0.1,0.4,,35.552,18.5,-17.8
PHB,1997-10-28,50,4.2,2.2,,35.51,16.105,-17.8
PHB,1997-10-28,75,4.9,3.3,,35.454,15.199,-17.8
PHB,1997-10-28,100,7.7,4.2,,35.439,14.852,-17.8
PHB,1997-12-01,0,0.01,0.8,,35.531,20.859,-9.1
PHB,1997-12-01,10,0.1,0.8,,35.529,20.636,-9.1
PHB,1997-12-01,50,5.5,2.1,,35.544,17.965,-9.1
PHB,1997-12-01,75,5.1,,,35.332,14.797,-9.1
PHB,1997-12-01,100,6.2,6.1,,35.33,14.339,-9.1
PHB,1998-06-28,0,,1.7,,35.563,17.42,9.9
PHB,1998-06-28,10,,1.7,,35.569,17.397,9.9
PHB,1998-06-28,50,3.1,1.7,,35.559,17.347,9.9
PHB,1998-06-28,75,4,2.1,,35.552,17.24,9.9
PHB,1998-06-28,100,6.3,3.2,,35.504,16.547,9.9
PHB,1998-08-30,0,0.3,0.6,,35.636,19.361,9.8
PHB,1998-11-04,75,9.1,3.1,,35.445,15.938,12.5
PHB,1998-11-04,100,11.7,4.5,,35.239,13.732,12.5
PHB,1998-12-02,0,0.01,0.6,,35.589,21.731,13.3
PHB,1998-12-02,10,0.01,0.6,,35.595,18.674,13.3
PHB,1998-12-02,50,2.7,2.1,,35.621,18.511,13.3
PHB,1998-12-02,75,8.6,4.2,,35.407,15.336,13.3
PHB,1998-12-02,100,9.1,4.4,,35.332,14.827,13.3
PHB,1999-04-12,0,0.01,1.2,,35.538,22.438,18.5
PHB,1999-04-12,10,0.01,1,,35.572,,18.5
PHB,1999-04-12,50,4.2,2,,35.607,20.15,18.5
PHB,1999-04-12,75,7.2,2.7,,35.577,18.198,18.5
PHB,1999-04-12,100,8.7,3.2,,35.486,16.55,18.5
PHB,1999-05-06,0,0.1,1.1,,35.534,20.696,1.3
PHB,1999-05-06,10,0.1,1.1,,35.533,20.602,1.3
PHB,1999-05-06,50,0.2,1.1,,35.535,,1.3
PHB,1999-05-06,75,0.1,1.1,,35.538,,1.3
PHB,1999-05-06,100,3.5,2,,35.561,,1.3
PHB,1999-06-27,0,1.5,1.3,,35.702,18.811,1
PHB,1999-06-27,10,1.5,1.3,,35.704,18.739,1
PHB,1999-06-27,50,1.7,1.4,,35.693,18.619,1
PHB,1999-06-27,75,4,2.2,,35.631,18.071,1
PHB,1999-06-27,100,2.2,1.9,,35.652,17.888,1
PHB,1999-07-18,0,2,2,,35.018,17.752,4.8
PHB,1999-07-18,10,1.1,1.4,,35.498,18.322,4.8
PHB,1999-07-18,50,2.7,1.9,,35.565,18.074,4.8
PHB,1999-07-18,75,6.6,3,,35.526,16.638,4.8
PHB,1999-07-18,100,8.8,3.7,,35.405,15.429,4.8
PHB,1999-09-02,0,0.3,1.6,,35.589,17.709,-0.4
PHB,1999-09-02,10,0.3,1.4,,35.542,17.584,-0.4
PHB,1999-09-02,50,6.6,2.6,,35.494,15.484,-0.4
PHB,1999-09-02,75,8.9,3.9,,35.396,14.662,-0.4
PHB,1999-09-02,100,10.4,4.4,,35.275,13.783,-0.4
PHB,1999-10-01,0,,2.2,,35.471,16.953,9.1
PHB,1999-10-01,10,,2,,35.473,16.766,9.1
PHB,1999-10-01,50,8.4,3.3,,35.424,15.107,9.1
PHB,1999-10-01,75,8.6,3.3,,35.421,,9.1
PHB,1999-10-01,100,8.6,3.3,,35.42,15.003,9.1
PHB,1999-11-03,0,0.01,0.6,,35.474,,13.1
PHB,1999-11-03,10,0.01,0.7,,35.487,18.761,13.1
PHB,1999-11-03,50,5.3,2.6,,35.547,16.669,13.1
PHB,1999-11-03,75,7.4,2.9,,35.476,15.363,13.1
PHB,1999-11-03,100,8.9,4.1,,35.41,14.719,13.1
PHB,1999-12-02,0,0.1,1.4,,35.475,19.528,12.8
PHB,1999-12-02,10,0.1,1.4,,35.467,19.151,12.8
PHB,1999-12-02,50,8.7,4.4,,35.506,16.318,12.8
PHB,1999-12-02,75,9.6,4.8,,35.483,15.881,12.8
PHB,1999-12-02,100,10.6,5.9,,35.467,15.571,12.8
PHB,2000-01-13,0,0.01,1.1,,35.577,21.246,5.1
PHB,2000-01-13,10,0.01,1.1,,35.572,21.321,5.1
PHB,2000-01-13,50,4.3,1.9,,35.609,18.263,5.1
PHB,2000-01-13,75,7.3,2.7,,35.564,17.068,5.1
PHB,2000-01-13,100,8.6,3.7,,35.528,16.585,5.1
PHB,2000-02-01,0,0.01,1,,35.651,22.25,12.9
PHB,2000-02-01,10,0.01,1.1,,35.65,22.303,12.9
PHB,2000-02-01,50,5.2,3.2,,35.541,19.216,12.9
PHB,2000-02-01,75,9.8,4.5,,35.482,16.452,12.9
PHB,2000-02-01,100,10.2,4.5,,35.458,16.039,12.9
PHB,2000-03-01,0,0.01,0.5,0.15,35.598,21.525,9.4
PHB,2000-03-01,10,0.01,0.7,0.14,35.544,20.479,9.4
PHB,2000-03-01,50,9.1,3.6,0.7,35.458,16.772,9.4
PHB,2000-03-01,75,11.4,4.4,0.81,35.298,14.234,9.4
PHB,2000-03-01,100,11.9,4.9,0.83,35.255,13.846,9.4
PHB,2000-04-10,0,0.1,1,0.1,35.568,22.39,16.8
PHB,2000-04-10,10,0.1,1,0.1,35.566,22.375,16.8
PHB,2000-04-10,50,7.7,3.4,0.67,35.391,18.232,16.8
PHB,2000-04-10,75,8.7,3.6,0.64,35.477,16.81,16.8
PHB,2000-04-10,100,11,5.3,0.86,35.377,15.546,16.8
PHB,2000-05-02,0,0.01,1.5,,35.477,20.676,3.6
PHB,2000-05-02,10,0.01,1.5,,35.469,20.688,3.6
PHB,2000-05-02,50,4.3,2.3,,35.579,18.71,3.6
PHB,2000-05-02,75,6.6,2.6,,35.549,17.332,3.6
PHB,2000-05-02,100,7.8,3.5,,35.489,16.586,3.6
PHB,2000-06-16,0,1.6,1.6,,35.688,17.659,-5.5
PHB,2000-06-16,10,1.5,1.7,,35.686,17.711,-5.5
PHB,2000-06-16,50,1.5,1.7,,35.693,17.723,-5.5
PHB,2000-06-16,75,1.6,1.3,,35.691,17.696,-5.5
PHB,2000-06-16,100,1.6,1.7,,,17.43,-5.5
PHB,2000-07-04,0,2,1.3,,35.602,17.147,-3.7
PHB,2000-07-04,10,2,1.4,,35.601,17.164,-3.7
PHB,2000-07-04,50,2.6,1.4,,35.592,16.901,-3.7
PHB,2000-07-04,75,2.6,1.4,,35.581,16.747,-3.7
PHB,2000-07-04,100,2.5,1.5,,35.576,16.555,-3.7
PHB,2000-08-07,0,0.3,0.7,,35.603,16.877,5.3
PHB,2000-08-07,10,0.4,0.7,,35.601,16.892,5.3
PHB,2000-08-07,50,4.6,2.4,,35.55,16.223,5.3
PHB,2000-08-07,75,8,3.6,,35.447,15.293,5.3
PHB,2000-08-07,100,9.4,4,,35.376,14.511,5.3
PHB,2000-09-14,0,1.2,0.9,,35.625,16.758,9.9
PHB,2000-09-14,10,1.2,0.9,,35.615,16.628,9.9
PHB,2000-09-14,50,1.5,1,,35.616,16.632,9.9
PHB,2000-09-14,75,3.6,1.9,,35.566,16.235,9.9
PHB,2000-09-14,100,6.2,3.1,,35.511,15.528,9.9
PHB,2000-10-30,0,0.1,0.2,,35.665,18.783,9.7
PHB,2000-10-30,10,0.01,0.4,,35.668,18.779,9.7
PHB,2000-10-30,50,4.4,1.7,,35.557,17.092,9.7
PHB,2000-10-30,75,5.6,2.1,,35.531,16.309,9.7
PHB,2000-10-30,100,8.2,3.7,,35.406,15.014,9.7
PHB,2000-11-22,0,0.4,0.9,,35.467,20.863,
PHB,2000-11-22,10,0.3,1,,35.466,20.805,
PHB,2000-11-22,50,5.7,2,,35.556,16.879,
PHB,2000-11-22,75,9.3,3.5,,35.44,15.562,
PHB,2000-11-22,100,12.2,4.6,,35.196,13.195,
PHB,2000-12-19,0,0.01,0.6,,35.349,24.004,7.7
PHB,2000-12-19,10,0.01,0.9,,35.378,,7.7
PHB,2000-12-19,50,6.4,2.3,,35.668,19.557,7.7
PHB,2000-12-19,75,3.8,1.6,,35.675,18.985,7.7
PHB,2000-12-19,100,5,2.1,,35.637,,7.7
PHB,2001-01-22,0,0.01,0.6,,35.567,23.136,8.4
PHB,2001-01-22,10,0.01,0.6,,35.615,22.627,8.4
PHB,2001-01-22,50,4.4,1.6,,35.642,19.105,8.4
PHB,2001-01-22,75,3.2,1.4,,35.676,18.024,8.4
PHB,2001-01-22,100,6.9,2.5,,35.513,16.951,8.4
PHB,2001-02-27,0,0.01,0.8,,35.353,,11.9
PHB,2001-02-27,10,0.01,0.5,,35.54,22.789,11.9
PHB,2001-02-27,50,0.01,1.4,,35.549,17.596,11.9
PHB,2001-02-27,75,8.9,1.4,,35.441,16.125,11.9
PHB,2001-02-27,100,,3.9,,35.387,15.302,11.9
PHB,2001-03-26,0,0.01,1.2,,35.303,22.584,6.7
PHB,2001-03-26,10,0.01,1.3,,35.301,22.585,6.7
PHB,2001-03-26,50,3.1,1.5,,35.621,19.992,6.7
PHB,2001-03-26,75,7.3,2.6,,35.534,17.56,6.7
PHB,2001-03-26,100,8.5,3.7,,35.461,16.367,6.7
PHB,2001-04-23,0,0.4,1.7,,35.27,21.923,0.3
PHB,2001-04-23,10,0.5,1.9,,35.223,21.487,0.3
PHB,2001-04-23,50,1,1.4,,35.545,,0.3
PHB,2001-04-23,75,3.6,2.3,,35.574,,0.3
PHB,2001-04-23,100,5,2.6,,35.592,,0.3
PHB,2001-05-27,0,0.1,1.1,,35.476,20.488,-9
PHB,2001-05-27,10,0.1,1.2,,35.465,20.497,-9
PHB,2001-05-27,50,0.1,1.2,,35.458,,-9
PHB,2001-05-27,75,3.2,1.8,,35.589,,-9
PHB,2001-05-27,100,5.2,2,,35.615,18.246,-9
PHB,2001-06-18,0,0.9,1.4,,35.427,20.302,1.8
PHB,2001-06-18,10,2.3,1.8,,35.424,19.467,1.8
PHB,2001-06-18,50,2.7,1.8,,35.476,18.235,1.8
PHB,2001-06-18,75,3.3,1.9,,35.508,18.038,1.8
PHB,2001-06-18,100,8.4,3.2,,35.455,16.159,1.8
PHB,2001-07-25,0,0.3,1,,35.38,20.889,-3.7
PHB,2001-07-25,10,0.4,1,,35.372,20.687,-3.7
PHB,2001-07-25,50,4,1.9,,35.557,19.749,-3.7
PHB,2001-07-25,75,5.2,2,,35.626,18.971,-3.7
PHB,2001-07-25,100,8,3.2,,35.478,16.739,-3.7
PHB,2001-08-14,0,0.7,1.2,,35.312,19.553,-8.2
PHB,2001-08-14,10,0.7,1.2,,35.449,19.64,-8.2
PHB,2001-08-14,50,2.7,1.8,,35.455,19.259,-8.2
PHB,2001-08-14,75,6.3,2.6,,35.545,18.539,-8.2
PHB,2001-08-14,100,8.9,3.3,,35.44,16.452,-8.2
PHB,2001-09-18,0,0.1,0.8,,35.559,18.789,1.4
PHB,2001-09-18,10,0.1,0.9,,35.568,18.519,1.4
PHB,2001-09-18,50,4.8,2,,35.534,17.549,1.4
PHB,2001-09-18,75,8.6,3.2,,35.427,16.391,1.4
PHB,2001-09-18,100,10.6,4,,35.347,14.952,1.4
PHB,2001-10-28,0,0.01,1.2,,35.586,19.34,-1.9
PHB,2001-10-28,10,0.01,1.2,,35.58,19.058,-1.9
PHB,2001-10-28,50,4.7,1.9,,35.558,17.657,-1.9
PHB,2001-10-28,75,7.4,2.8,,35.482,16.349,-1.9
PHB,2001-10-28,100,8,3.1,,35.453,,-1.9
PHB,2001-11-28,0,0.01,0.5,,35.575,20.531,7.2
PHB,2001-11-28,10,0.01,0.5,,35.572,20.535,7.2
PHB,2001-11-28,50,7.9,3.6,,35.497,17.235,7.2
PHB,2001-11-28,75,9.2,3.9,,35.468,16.489,7.2
PHB,2001-11-28,100,10.3,4,,35.385,15.48,7.2
PHB,2001-12-16,0,0.1,1,,35.467,21.528,-9.1
PHB,2001-12-16,10,0.01,1.1,,35.546,21.566,-9.1
PHB,2001-12-16,50,5,1.9,,35.625,,-9.1
PHB,2001-12-16,75,7.4,2.8,,35.515,17.277,-9.1
PHB,2001-12-16,100,9.7,4,,35.439,16.085,-9.1
PHB,2002-01-08,0,0.01,0.6,,35.556,23.884,2.7
PHB,2002-01-08,10,0.01,0.6,,35.558,,2.7
PHB,2002-01-08,50,6.7,2.3,,35.575,18.548,2.7
PHB,2002-01-08,75,8.1,3,,35.509,16.986,2.7
PHB,2002-01-08,100,9.6,3.5,,35.381,15.315,2.7
PHB,2002-02-10,0,0.01,0.8,,35.312,23.515,7.7
PHB,2002-02-10,10,0.4,0.8,,35.29,23.555,7.7
PHB,2002-02-10,50,0.01,1,,35.319,,7.7
PHB,2002-02-10,75,0.01,1.3,,35.442,,7.7
PHB,2002-02-10,100,,2.7,,35.475,18.004,7.7
PHB,2002-03-17,0,0.01,0.4,,35.683,23.411,-5.2
PHB,2002-03-17,10,0.1,0.5,,35.528,22.433,-5.2
PHB,2002-03-17,50,4.7,2.1,,35.603,18.213,-5.2
PHB,2002-03-17,75,6.6,2.8,,35.549,17.515,-5.2
PHB,2002-03-17,100,7.2,3,,35.509,17.098,-5.2
PHB,2002-04-25,0,0.01,1.2,,35.494,21.097,-3.8
PHB,2002-04-25,10,0.1,1.2,,35.48,21.072,-3.8
PHB,2002-04-25,50,3.4,2.1,,35.544,18.676,-3.8
PHB,2002-04-25,75,7.2,3.1,,35.473,16.465,-3.8
PHB,2002-04-25,100,8.8,3.3,,35.384,15.245,-3.8
PHB,2002-06-03,0,0.9,1,,35.644,17.932,-6.3
PHB,2002-06-03,10,0.9,1,,35.642,17.927,-6.3
PHB,2002-06-03,50,0.9,1,,35.651,,-6.3
PHB,2002-06-03,75,0.9,1,,35.642,17.874,-6.3
PHB,2002-06-03,100,0.8,1.2,,35.643,17.721,-6.3
PHB,2002-06-24,0,1.9,1.2,,35.636,16.962,-6.3
PHB,2002-06-24,10,1.9,1.2,,35.637,16.987,-6.3
PHB,2002-06-24,50,2,1.2,,35.634,17.009,-6.3
PHB,2002-06-24,75,1.9,1.2,,35.64,17.003,-6.3
PHB,2002-06-24,100,1.8,1.3,,35.643,16.997,-6.3
PHB,2002-07-28,0,1.8,1.3,,35.656,18.159,-7.6
PHB,2002-07-28,10,1.8,1.3,,35.655,18.052,-7.6
PHB,2002-07-28,50,4.7,2.2,,35.59,16.979,-7.6
PHB,2002-07-28,75,8.6,3.5,,35.397,15.166,-7.6
PHB,2002-07-28,100,11.9,4.7,,35.228,16.927,-7.6
PHB,2002-08-19,0,2,1.1,,35.601,17.29,-14.6
PHB,2002-08-19,10,2,1.1,,35.597,17.208,-14.6
PHB,2002-08-19,50,4.7,2.3,,35.541,16.753,-14.6
PHB,2002-08-19,75,7.3,3.3,,35.47,15.718,-14.6
PHB,2002-08-19,100,8.5,3.8,,35.409,14.751,-14.6
PHB,2002-09-25,0,0.2,1.9,,35.42,16.312,-8.2
PHB,2002-09-25,10,0.4,1.7,,35.448,15.898,-8.2
PHB,2002-09-25,50,8.8,3.5,,35.406,14.922,-8.2
PHB,2002-09-25,75,8.8,3.9,,35.386,14.771,-8.2
PHB,2002-09-25,100,9.1,3.7,,35.379,13.837,-8.2
PHB,2002-10-20,0,0.1,0.4,,35.492,17.762,-7.4
PHB,2002-10-20,10,0.1,0.4,,35.519,17.692,-7.4
PHB,2002-10-20,50,5,2.5,,35.464,15.495,-7.4
PHB,2002-10-20,75,8.3,4.6,,35.459,15.095,-7.4
PHB,2002-10-20,100,8.5,3.2,,35.449,14.642,-7.4
PHB,2002-11-19,0,0.01,0.7,,35.57,19.641,-6
PHB,2002-11-19,10,0.01,0.7,,35.571,19.611,-6
PHB,2002-11-19,50,5.7,2.3,,35.517,17.754,-6
PHB,2002-11-19,75,7.1,2.9,,35.511,16.662,-6
PHB,2002-11-19,100,10.5,4.7,,35.387,15.138,-6
PHB,2002-12-17,0,0.01,0.6,,35.645,21.557,-10.6
PHB,2002-12-17,10,0.01,0.6,,35.62,21.537,-10.6
PHB,2002-12-17,50,5.5,3.1,,35.506,17.723,-10.6
PHB,2002-12-17,75,11.1,5.5,,35.413,15.411,-10.6
PHB,2002-12-17,100,11.4,5.5,,35.382,15.02,-10.6
PHB,2003-01-19,0,0.01,0.8,,35.591,22.024,-2
PHB,2003-01-19,10,0.01,0.7,,35.588,21.943,-2
PHB,2003-01-19,50,7.6,3,,,16.849,-2
PHB,2003-01-19,75,11.4,4.8,,,15.333,-2
PHB,2003-01-19,100,12.4,5.9,,,14.81,-2
PHB,2003-02-10,0,0.01,0.4,,35.583,21.1,-7.4
PHB,2003-02-10,10,0.01,0.4,,35.568,21.102,-7.4
PHB,2003-02-10,50,10.3,4.5,,35.416,15.791,-7.4
PHB,2003-02-10,75,10.7,4.5,,35.374,15.151,-7.4
PHB,2003-02-10,100,11,4.6,,35.343,14.835,-7.4
PHB,2003-03-18,0,0.01,0.3,,35.497,22.277,-6.8
PHB,2003-03-18,10,0.01,0.4,,35.497,22.071,-6.8
PHB,2003-03-18,50,5.9,2.6,,35.549,18.779,-6.8
PHB,2003-03-18,75,11.5,5.3,,35.402,15.999,-6.8
PHB,2003-03-18,100,12.5,5.7,,35.343,15.182,-6.8
PHB,2003-04-22,0,0.01,0.9,,35.52,22.239,-5.5
PHB,2003-04-22,10,0.01,0.9,,35.514,22.121,-5.5
PHB,2003-04-22,50,3.9,2.6,,35.482,19.907,-5.5
PHB,2003-04-22,75,8.1,3.7,,35.477,16.787,-5.5
PHB,2003-04-22,100,8.5,4.1,,35.476,,-5.5
PHB,2003-05-29,0,0.7,1.1,,35.329,19.372,-7.4
PHB,2003-05-29,10,0.6,0.9,,35.51,19.798,-7.4
